priority,module_id,module,slug,epic,story,target_files
P2,35,Client Budget Roadmap Planner,client-budget-roadmap-planner,client-success,add worker task if needed,apps/api/src/routes/client-budget-roadmap-planner.ts; apps/api/src/validators/client-budget-roadmap-planner.ts; packages/sdk/src/client-budget-roadmap-planner.ts; apps/web/app/(portal)/portal/client-budget-roadmap-planner/page.tsx; supabase/migrations/<timestamp>_client_budget_roadmap_planner.sql
P2,35,Client Budget Roadmap Planner,client-budget-roadmap-planner,client-success,add tests/E2E,apps/api/src/routes/client-budget-roadmap-planner.ts; apps/api/src/validators/client-budget-roadmap-planner.ts; packages/sdk/src/client-budget-roadmap-planner.ts; apps/web/app/(portal)/portal/client-budget-roadmap-planner/page.tsx; supabase/migrations/<timestamp>_client_budget_roadmap_planner.sql
P2,35,Client Budget Roadmap Planner,client-budget-roadmap-planner,client-success,add docs/runbook,apps/api/src/routes/client-budget-roadmap-planner.ts; apps/api/src/validators/client-budget-roadmap-planner.ts; packages/sdk/src/client-budget-roadmap-planner.ts; apps/web/app/(portal)/portal/client-budget-roadmap-planner/page.tsx; supabase/migrations/<timestamp>_client_budget_roadmap_planner.sql
P2,35,Client Budget Roadmap Planner,client-budget-roadmap-planner,client-success,run audit prompt and remediate,apps/api/src/routes/client-budget-roadmap-planner.ts; apps/api/src/validators/client-budget-roadmap-planner.ts; packages/sdk/src/client-budget-roadmap-planner.ts; apps/web/app/(portal)/portal/client-budget-roadmap-planner/page.tsx; supabase/migrations/<timestamp>_client_budget_roadmap_planner.sql
P1,36,M365 Offboarding Safety Checklist,m365-offboarding-safety-checklist,identity,write deep spec,apps/api/src/routes/m365-offboarding-safety-checklist.ts; apps/api/src/validators/m365-offboarding-safety-checklist.ts; packages/sdk/src/m365-offboarding-safety-checklist.ts; apps/web/app/(portal)/portal/m365-offboarding-safety-checklist/page.tsx; supabase/migrations/<timestamp>_m365_offboarding_safety_checklist.sql
P1,36,M365 Offboarding Safety Checklist,m365-offboarding-safety-checklist,identity,create migration and RLS,apps/api/src/routes/m365-offboarding-safety-checklist.ts; apps/api/src/validators/m365-offboarding-safety-checklist.ts; packages/sdk/src/m365-offboarding-safety-checklist.ts; apps/web/app/(portal)/portal/m365-offboarding-safety-checklist/page.tsx; supabase/migrations/<timestamp>_m365_offboarding_safety_checklist.sql
P1,36,M365 Offboarding Safety Checklist,m365-offboarding-safety-checklist,identity,add validator/service/API route,apps/api/src/routes/m365-offboarding-safety-checklist.ts; apps/api/src/validators/m365-offboarding-safety-checklist.ts; packages/sdk/src/m365-offboarding-safety-checklist.ts; apps/web/app/(portal)/portal/m365-offboarding-safety-checklist/page.tsx; supabase/migrations/<timestamp>_m365_offboarding_safety_checklist.sql
P1,36,M365 Offboarding Safety Checklist,m365-offboarding-safety-checklist,identity,register API route,apps/api/src/routes/m365-offboarding-safety-checklist.ts; apps/api/src/validators/m365-offboarding-safety-checklist.ts; packages/sdk/src/m365-offboarding-safety-checklist.ts; apps/web/app/(portal)/portal/m365-offboarding-safety-checklist/page.tsx; supabase/migrations/<timestamp>_m365_offboarding_safety_checklist.sql
P1,36,M365 Offboarding Safety Checklist,m365-offboarding-safety-checklist,identity,add SDK wrapper,apps/api/src/routes/m365-offboarding-safety-checklist.ts; apps/api/src/validators/m365-offboarding-safety-checklist.ts; packages/sdk/src/m365-offboarding-safety-checklist.ts; apps/web/app/(portal)/portal/m365-offboarding-safety-checklist/page.tsx; supabase/migrations/<timestamp>_m365_offboarding_safety_checklist.sql
P1,36,M365 Offboarding Safety Checklist,m365-offboarding-safety-checklist,identity,add portal UI,apps/api/src/routes/m365-offboarding-safety-checklist.ts; apps/api/src/validators/m365-offboarding-safety-checklist.ts; packages/sdk/src/m365-offboarding-safety-checklist.ts; apps/web/app/(portal)/portal/m365-offboarding-safety-checklist/page.tsx; supabase/migrations/<timestamp>_m365_offboarding_safety_checklist.sql
P1,36,M365 Offboarding Safety Checklist,m365-offboarding-safety-checklist,identity,add worker task if needed,apps/api/src/routes/m365-offboarding-safety-checklist.ts; apps/api/src/validators/m365-offboarding-safety-checklist.ts; packages/sdk/src/m365-offboarding-safety-checklist.ts; apps/web/app/(portal)/portal/m365-offboarding-safety-checklist/page.tsx; supabase/migrations/<timestamp>_m365_offboarding_safety_checklist.sql
P1,36,M365 Offboarding Safety Checklist,m365-offboarding-safety-checklist,identity,add tests/E2E,apps/api/src/routes/m365-offboarding-safety-checklist.ts; apps/api/src/validators/m365-offboarding-safety-checklist.ts; packages/sdk/src/m365-offboarding-safety-checklist.ts; apps/web/app/(portal)/portal/m365-offboarding-safety-checklist/page.tsx; supabase/migrations/<timestamp>_m365_offboarding_safety_checklist.sql
P1,36,M365 Offboarding Safety Checklist,m365-offboarding-safety-checklist,identity,add docs/runbook,apps/api/src/routes/m365-offboarding-safety-checklist.ts; apps/api/src/validators/m365-offboarding-safety-checklist.ts; packages/sdk/src/m365-offboarding-safety-checklist.ts; apps/web/app/(portal)/portal/m365-offboarding-safety-checklist/page.tsx; supabase/migrations/<timestamp>_m365_offboarding_safety_checklist.sql
P1,36,M365 Offboarding Safety Checklist,m365-offboarding-safety-checklist,identity,run audit prompt and remediate,apps/api/src/routes/m365-offboarding-safety-checklist.ts; apps/api/src/validators/m365-offboarding-safety-checklist.ts; packages/sdk/src/m365-offboarding-safety-checklist.ts; apps/web/app/(portal)/portal/m365-offboarding-safety-checklist/page.tsx; supabase/migrations/<timestamp>_m365_offboarding_safety_checklist.sql
P3,37,Phishing Simulation Lite,phishing-simulation-lite,training-security,write deep spec,apps/api/src/routes/phishing-simulation-lite.ts; apps/api/src/validators/phishing-simulation-lite.ts; packages/sdk/src/phishing-simulation-lite.ts; apps/web/app/(portal)/portal/phishing-simulation-lite/page.tsx; supabase/migrations/<timestamp>_phishing_simulation_lite.sql
P3,37,Phishing Simulation Lite,phishing-simulation-lite,training-security,create migration and RLS,apps/api/src/routes/phishing-simulation-lite.ts; apps/api/src/validators/phishing-simulation-lite.ts; packages/sdk/src/phishing-simulation-lite.ts; apps/web/app/(portal)/portal/phishing-simulation-lite/page.tsx; supabase/migrations/<timestamp>_phishing_simulation_lite.sql
P3,37,Phishing Simulation Lite,phishing-simulation-lite,training-security,add validator/service/API route,apps/api/src/routes/phishing-simulation-lite.ts; apps/api/src/validators/phishing-simulation-lite.ts; packages/sdk/src/phishing-simulation-lite.ts; apps/web/app/(portal)/portal/phishing-simulation-lite/page.tsx; supabase/migrations/<timestamp>_phishing_simulation_lite.sql
P3,37,Phishing Simulation Lite,phishing-simulation-lite,training-security,register API route,apps/api/src/routes/phishing-simulation-lite.ts; apps/api/src/validators/phishing-simulation-lite.ts; packages/sdk/src/phishing-simulation-lite.ts; apps/web/app/(portal)/portal/phishing-simulation-lite/page.tsx; supabase/migrations/<timestamp>_phishing_simulation_lite.sql
P3,37,Phishing Simulation Lite,phishing-simulation-lite,training-security,add SDK wrapper,apps/api/src/routes/phishing-simulation-lite.ts; apps/api/src/validators/phishing-simulation-lite.ts; packages/sdk/src/phishing-simulation-lite.ts; apps/web/app/(portal)/portal/phishing-simulation-lite/page.tsx; supabase/migrations/<timestamp>_phishing_simulation_lite.sql
P3,37,Phishing Simulation Lite,phishing-simulation-lite,training-security,add portal UI,apps/api/src/routes/phishing-simulation-lite.ts; apps/api/src/validators/phishing-simulation-lite.ts; packages/sdk/src/phishing-simulation-lite.ts; apps/web/app/(portal)/portal/phishing-simulation-lite/page.tsx; supabase/migrations/<timestamp>_phishing_simulation_lite.sql
P3,37,Phishing Simulation Lite,phishing-simulation-lite,training-security,add worker task if needed,apps/api/src/routes/phishing-simulation-lite.ts; apps/api/src/validators/phishing-simulation-lite.ts; packages/sdk/src/phishing-simulation-lite.ts; apps/web/app/(portal)/portal/phishing-simulation-lite/page.tsx; supabase/migrations/<timestamp>_phishing_simulation_lite.sql
P3,37,Phishing Simulation Lite,phishing-simulation-lite,training-security,add tests/E2E,apps/api/src/routes/phishing-simulation-lite.ts; apps/api/src/validators/phishing-simulation-lite.ts; packages/sdk/src/phishing-simulation-lite.ts; apps/web/app/(portal)/portal/phishing-simulation-lite/page.tsx; supabase/migrations/<timestamp>_phishing_simulation_lite.sql
P3,37,Phishing Simulation Lite,phishing-simulation-lite,training-security,add docs/runbook,apps/api/src/routes/phishing-simulation-lite.ts; apps/api/src/validators/phishing-simulation-lite.ts; packages/sdk/src/phishing-simulation-lite.ts; apps/web/app/(portal)/portal/phishing-simulation-lite/page.tsx; supabase/migrations/<timestamp>_phishing_simulation_lite.sql
P3,37,Phishing Simulation Lite,phishing-simulation-lite,training-security,run audit prompt and remediate,apps/api/src/routes/phishing-simulation-lite.ts; apps/api/src/validators/phishing-simulation-lite.ts; packages/sdk/src/phishing-simulation-lite.ts; apps/web/app/(portal)/portal/phishing-simulation-lite/page.tsx; supabase/migrations/<timestamp>_phishing_simulation_lite.sql
P2,38,Client Satisfaction Pulse Widget,client-satisfaction-pulse-widget,client-success,write deep spec,apps/api/src/routes/client-satisfaction-pulse-widget.ts; apps/api/src/validators/client-satisfaction-pulse-widget.ts; packages/sdk/src/client-satisfaction-pulse-widget.ts; apps/web/app/(portal)/portal/client-satisfaction-pulse-widget/page.tsx; supabase/migrations/<timestamp>_client_satisfaction_pulse_widget.sql
P2,38,Client Satisfaction Pulse Widget,client-satisfaction-pulse-widget,client-success,create migration and RLS,apps/api/src/routes/client-satisfaction-pulse-widget.ts; apps/api/src/validators/client-satisfaction-pulse-widget.ts; packages/sdk/src/client-satisfaction-pulse-widget.ts; apps/web/app/(portal)/portal/client-satisfaction-pulse-widget/page.tsx; supabase/migrations/<timestamp>_client_satisfaction_pulse_widget.sql
P2,38,Client Satisfaction Pulse Widget,client-satisfaction-pulse-widget,client-success,add validator/service/API route,apps/api/src/routes/client-satisfaction-pulse-widget.ts; apps/api/src/validators/client-satisfaction-pulse-widget.ts; packages/sdk/src/client-satisfaction-pulse-widget.ts; apps/web/app/(portal)/portal/client-satisfaction-pulse-widget/page.tsx; supabase/migrations/<timestamp>_client_satisfaction_pulse_widget.sql
P2,38,Client Satisfaction Pulse Widget,client-satisfaction-pulse-widget,client-success,register API route,apps/api/src/routes/client-satisfaction-pulse-widget.ts; apps/api/src/validators/client-satisfaction-pulse-widget.ts; packages/sdk/src/client-satisfaction-pulse-widget.ts; apps/web/app/(portal)/portal/client-satisfaction-pulse-widget/page.tsx; supabase/migrations/<timestamp>_client_satisfaction_pulse_widget.sql
P2,38,Client Satisfaction Pulse Widget,client-satisfaction-pulse-widget,client-success,add SDK wrapper,apps/api/src/routes/client-satisfaction-pulse-widget.ts; apps/api/src/validators/client-satisfaction-pulse-widget.ts; packages/sdk/src/client-satisfaction-pulse-widget.ts; apps/web/app/(portal)/portal/client-satisfaction-pulse-widget/page.tsx; supabase/migrations/<timestamp>_client_satisfaction_pulse_widget.sql
P2,38,Client Satisfaction Pulse Widget,client-satisfaction-pulse-widget,client-success,add portal UI,apps/api/src/routes/client-satisfaction-pulse-widget.ts; apps/api/src/validators/client-satisfaction-pulse-widget.ts; packages/sdk/src/client-satisfaction-pulse-widget.ts; apps/web/app/(portal)/portal/client-satisfaction-pulse-widget/page.tsx; supabase/migrations/<timestamp>_client_satisfaction_pulse_widget.sql
P2,38,Client Satisfaction Pulse Widget,client-satisfaction-pulse-widget,client-success,add worker task if needed,apps/api/src/routes/client-satisfaction-pulse-widget.ts; apps/api/src/validators/client-satisfaction-pulse-widget.ts; packages/sdk/src/client-satisfaction-pulse-widget.ts; apps/web/app/(portal)/portal/client-satisfaction-pulse-widget/page.tsx; supabase/migrations/<timestamp>_client_satisfaction_pulse_widget.sql
P2,38,Client Satisfaction Pulse Widget,client-satisfaction-pulse-widget,client-success,add tests/E2E,apps/api/src/routes/client-satisfaction-pulse-widget.ts; apps/api/src/validators/client-satisfaction-pulse-widget.ts; packages/sdk/src/client-satisfaction-pulse-widget.ts; apps/web/app/(portal)/portal/client-satisfaction-pulse-widget/page.tsx; supabase/migrations/<timestamp>_client_satisfaction_pulse_widget.sql
P2,38,Client Satisfaction Pulse Widget,client-satisfaction-pulse-widget,client-success,add docs/runbook,apps/api/src/routes/client-satisfaction-pulse-widget.ts; apps/api/src/validators/client-satisfaction-pulse-widget.ts; packages/sdk/src/client-satisfaction-pulse-widget.ts; apps/web/app/(portal)/portal/client-satisfaction-pulse-widget/page.tsx; supabase/migrations/<timestamp>_client_satisfaction_pulse_widget.sql
P2,38,Client Satisfaction Pulse Widget,client-satisfaction-pulse-widget,client-success,run audit prompt and remediate,apps/api/src/routes/client-satisfaction-pulse-widget.ts; apps/api/src/validators/client-satisfaction-pulse-widget.ts; packages/sdk/src/client-satisfaction-pulse-widget.ts; apps/web/app/(portal)/portal/client-satisfaction-pulse-widget/page.tsx; supabase/migrations/<timestamp>_client_satisfaction_pulse_widget.sql
P3,39,Fun Cyber Scoreboard Mascot,fun-cyber-scoreboard-mascot,fun-client-engagement,write deep spec,apps/api/src/routes/fun-cyber-scoreboard-mascot.ts; apps/api/src/validators/fun-cyber-scoreboard-mascot.ts; packages/sdk/src/fun-cyber-scoreboard-mascot.ts; apps/web/app/(portal)/portal/fun-cyber-scoreboard-mascot/page.tsx; supabase/migrations/<timestamp>_fun_cyber_scoreboard_mascot.sql
P3,39,Fun Cyber Scoreboard Mascot,fun-cyber-scoreboard-mascot,fun-client-engagement,create migration and RLS,apps/api/src/routes/fun-cyber-scoreboard-mascot.ts; apps/api/src/validators/fun-cyber-scoreboard-mascot.ts; packages/sdk/src/fun-cyber-scoreboard-mascot.ts; apps/web/app/(portal)/portal/fun-cyber-scoreboard-mascot/page.tsx; supabase/migrations/<timestamp>_fun_cyber_scoreboard_mascot.sql
P3,39,Fun Cyber Scoreboard Mascot,fun-cyber-scoreboard-mascot,fun-client-engagement,add validator/service/API route,apps/api/src/routes/fun-cyber-scoreboard-mascot.ts; apps/api/src/validators/fun-cyber-scoreboard-mascot.ts; packages/sdk/src/fun-cyber-scoreboard-mascot.ts; apps/web/app/(portal)/portal/fun-cyber-scoreboard-mascot/page.tsx; supabase/migrations/<timestamp>_fun_cyber_scoreboard_mascot.sql
P3,39,Fun Cyber Scoreboard Mascot,fun-cyber-scoreboard-mascot,fun-client-engagement,register API route,apps/api/src/routes/fun-cyber-scoreboard-mascot.ts; apps/api/src/validators/fun-cyber-scoreboard-mascot.ts; packages/sdk/src/fun-cyber-scoreboard-mascot.ts; apps/web/app/(portal)/portal/fun-cyber-scoreboard-mascot/page.tsx; supabase/migrations/<timestamp>_fun_cyber_scoreboard_mascot.sql
