productId,productName,category,stepNumber,step
acceptable_use_policy_starter,Acceptable Use Policy Starter,Compliance & Policies,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
password_policy_starter,Password Policy Starter,Compliance & Policies,1,Confirm business driver and scope.
password_policy_starter,Password Policy Starter,Compliance & Policies,2,Review existing practices and available evidence.
password_policy_starter,Password Policy Starter,Compliance & Policies,3,"Draft, update, or assess policies/checklists."
password_policy_starter,Password Policy Starter,Compliance & Policies,4,Map gaps to practical controls.
password_policy_starter,Password Policy Starter,Compliance & Policies,5,"Deliver editable documents, summary, and implementation checklist."
password_policy_starter,Password Policy Starter,Compliance & Policies,6,Complete internal QA checklist.
password_policy_starter,Password Policy Starter,Compliance & Policies,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,1,Confirm business driver and scope.
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,2,Review existing practices and available evidence.
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,3,"Draft, update, or assess policies/checklists."
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,4,Map gaps to practical controls.
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,5,"Deliver editable documents, summary, and implementation checklist."
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,6,Complete internal QA checklist.
data_backup_policy_starter,Data Backup Policy Starter,Compliance & Policies,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,1,Confirm business driver and scope.
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,2,Review existing practices and available evidence.
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,3,"Draft, update, or assess policies/checklists."
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,4,Map gaps to practical controls.
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,5,"Deliver editable documents, summary, and implementation checklist."
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,6,Complete internal QA checklist.
incident_response_policy_starter,Incident Response Policy Starter,Compliance & Policies,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,1,Confirm business driver and scope.
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,2,Review existing practices and available evidence.
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,3,"Draft, update, or assess policies/checklists."
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,4,Map gaps to practical controls.
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,5,"Deliver editable documents, summary, and implementation checklist."
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,6,Complete internal QA checklist.
vendor_access_policy_starter,Vendor Access Policy Starter,Compliance & Policies,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,1,Confirm business driver and scope.
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,2,Review existing practices and available evidence.
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,3,"Draft, update, or assess policies/checklists."
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,4,Map gaps to practical controls.
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,5,"Deliver editable documents, summary, and implementation checklist."
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,6,Complete internal QA checklist.
employee_offboarding_checklist,Employee Offboarding Checklist,Compliance & Policies,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
asset_inventory_starter,Asset Inventory Starter,Compliance & Policies,1,Confirm business driver and scope.
asset_inventory_starter,Asset Inventory Starter,Compliance & Policies,2,Review existing practices and available evidence.
asset_inventory_starter,Asset Inventory Starter,Compliance & Policies,3,"Draft, update, or assess policies/checklists."
asset_inventory_starter,Asset Inventory Starter,Compliance & Policies,4,Map gaps to practical controls.
asset_inventory_starter,Asset Inventory Starter,Compliance & Policies,5,"Deliver editable documents, summary, and implementation checklist."
asset_inventory_starter,Asset Inventory Starter,Compliance & Policies,6,Complete internal QA checklist.
asset_inventory_starter,Asset Inventory Starter,Compliance & Policies,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
security_awareness_policy_starter,Security Awareness Policy Starter,Compliance & Policies,1,Confirm business driver and scope.
security_awareness_policy_starter,Security Awareness Policy Starter,Compliance & Policies,2,Review existing practices and available evidence.
security_awareness_policy_starter,Security Awareness Policy Starter,Compliance & Policies,3,"Draft, update, or assess policies/checklists."
security_awareness_policy_starter,Security Awareness Policy Starter,Compliance & Policies,4,Map gaps to practical controls.
security_awareness_policy_starter,Security Awareness Policy Starter,Compliance & Policies,5,"Deliver editable documents, summary, and implementation checklist."
security_awareness_policy_starter,Security Awareness Policy Starter,Compliance & Policies,6,Complete internal QA checklist.
security_awareness_policy_starter,Security Awareness Policy Starter,Compliance & Policies,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
remote_work_policy_starter,Remote Work Policy Starter,Compliance & Policies,1,Confirm business driver and scope.
remote_work_policy_starter,Remote Work Policy Starter,Compliance & Policies,2,Review existing practices and available evidence.
remote_work_policy_starter,Remote Work Policy Starter,Compliance & Policies,3,"Draft, update, or assess policies/checklists."
remote_work_policy_starter,Remote Work Policy Starter,Compliance & Policies,4,Map gaps to practical controls.
remote_work_policy_starter,Remote Work Policy Starter,Compliance & Policies,5,"Deliver editable documents, summary, and implementation checklist."
remote_work_policy_starter,Remote Work Policy Starter,Compliance & Policies,6,Complete internal QA checklist.
remote_work_policy_starter,Remote Work Policy Starter,Compliance & Policies,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
cyber_insurance_readiness_bundle,Cyber Insurance Readiness Bundle,Compliance & Policies,1,Confirm business driver and scope.
cyber_insurance_readiness_bundle,Cyber Insurance Readiness Bundle,Compliance & Policies,2,Review existing practices and available evidence.
cyber_insurance_readiness_bundle,Cyber Insurance Readiness Bundle,Compliance & Policies,3,"Draft, update, or assess policies/checklists."
cyber_insurance_readiness_bundle,Cyber Insurance Readiness Bundle,Compliance & Policies,4,Map gaps to practical controls.
cyber_insurance_readiness_bundle,Cyber Insurance Readiness Bundle,Compliance & Policies,5,"Deliver editable documents, summary, and implementation checklist."
cyber_insurance_readiness_bundle,Cyber Insurance Readiness Bundle,Compliance & Policies,6,Complete internal QA checklist.
cyber_insurance_readiness_bundle,Cyber Insurance Readiness Bundle,Compliance & Policies,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
small_business_policy_pack,Small Business Policy Pack,Compliance & Policies,1,Confirm business driver and scope.
small_business_policy_pack,Small Business Policy Pack,Compliance & Policies,2,Review existing practices and available evidence.
small_business_policy_pack,Small Business Policy Pack,Compliance & Policies,3,"Draft, update, or assess policies/checklists."
small_business_policy_pack,Small Business Policy Pack,Compliance & Policies,4,Map gaps to practical controls.
small_business_policy_pack,Small Business Policy Pack,Compliance & Policies,5,"Deliver editable documents, summary, and implementation checklist."
small_business_policy_pack,Small Business Policy Pack,Compliance & Policies,6,Complete internal QA checklist.
small_business_policy_pack,Small Business Policy Pack,Compliance & Policies,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
compliance_foundation_bundle,Compliance Foundation Bundle,Compliance & Policies,1,Confirm business driver and scope.
compliance_foundation_bundle,Compliance Foundation Bundle,Compliance & Policies,2,Review existing practices and available evidence.
compliance_foundation_bundle,Compliance Foundation Bundle,Compliance & Policies,3,"Draft, update, or assess policies/checklists."
compliance_foundation_bundle,Compliance Foundation Bundle,Compliance & Policies,4,Map gaps to practical controls.
compliance_foundation_bundle,Compliance Foundation Bundle,Compliance & Policies,5,"Deliver editable documents, summary, and implementation checklist."
compliance_foundation_bundle,Compliance Foundation Bundle,Compliance & Policies,6,Complete internal QA checklist.
compliance_foundation_bundle,Compliance Foundation Bundle,Compliance & Policies,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
risk_register_starter,Risk Register Starter,Compliance & Policies,1,Confirm business driver and scope.
risk_register_starter,Risk Register Starter,Compliance & Policies,2,Review existing practices and available evidence.
risk_register_starter,Risk Register Starter,Compliance & Policies,3,"Draft, update, or assess policies/checklists."
risk_register_starter,Risk Register Starter,Compliance & Policies,4,Map gaps to practical controls.
risk_register_starter,Risk Register Starter,Compliance & Policies,5,"Deliver editable documents, summary, and implementation checklist."
risk_register_starter,Risk Register Starter,Compliance & Policies,6,Complete internal QA checklist.
risk_register_starter,Risk Register Starter,Compliance & Policies,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
quarterly_access_review,Quarterly Access Review,Compliance & Policies,1,Confirm business driver and scope.
